Universitas Atma Jaya Yogyakarta,Ilmu Komunikasi,S1,05,1993/SK/BAN-PT/Ak.KP/S/V/2023,2023,Unggul,2025-05-05,Masih berlaku
Universitas Padjadjaran,Ilmu Pemerintahan,S1,PTN,1995/SK/BAN-PT/Ak.KP/S/V/2023,2023,Unggul,2027-05-31,Masih berlaku
Sekolah Tinggi Ilmu Tarbiyah Nurussalam,Manajemen Pendidikan Islam,S1,PTAS,2003/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-24,Masih berlaku
Universitas Dehasen Bengkulu,Bisnis Digital,S1,02,2001/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-24,Masih berlaku
Universitas Dehasen Bengkulu,Manajemen,S2,02,2002/SK/BAN-PT/Ak.P/M/V/2023,2023,Baik,2025-05-24,Masih berlaku
Universitas Islam Darul `ulum,Agroteknologi,S1,07,2000/SK/BAN-PT/Ak.Ppj/S/V/2023,2023,B,2027-06-21,Masih berlaku
Universitas Indonesia,Antropologi Sosial,S1,PTN,1992/SK/BAN-PT/Ak.KP/S/V/2023,2023,Unggul,2027-11-29,Masih berlaku
Universitas Islam Negeri Raden Intan Lampung,Filsafat Agama,S2,PTAN,2005/SK/BAN-PT/Ak/M/V/2023,2023,Baik Sekali,2028-05-24,Masih berlaku
Sekolah Tinggi Teologi Injili Indonesia Bali,Pendidikan Agama Kristen,S2,PTAS,1985/SK/BAN-PT/Ak/M/V/2023,2023,Baik,2028-05-24,Masih berlaku
Sekolah Tinggi Teologi Saint Paul Bandung,Teologi,S1,PTAS,2008/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-24,Masih berlaku
Universitas Islam Indragiri,Budidaya Perairan,S1,10,1980/SK/BAN-PT/Ak.Ppj/S/V/2023,2023,Baik,2028-05-24,Masih berlaku
Institut Agama Islam Sukabumi,Pendidikan Guru Madrasah Ibtidaiyah,S1,PTAS,1986/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-24,Masih berlaku
Institut Agama Islam Negeri Syaikh Abdurrahman Siddik Bangka Belitung,Bimbingan Dan Konseling Pendidikan Islam,S1,PTAN,1979/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-24,Masih berlaku
Universitas Pelita Bangsa,Pendidikan Guru Pendidikan Anak Usia Dini,S1,04,1987/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-24,Masih berlaku
Sekolah Tinggi Ilmu Ekonomi Syariah Nahdlatul Ulama Bengkulu,Perbankan Syariah,S1,PTAS,2007/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-24,Masih berlaku
STAI DDI Sidrap Sulawesi Selatan,Ekonomi Syariah,S1,PTAS,1981/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-24,Masih berlaku
Universitas Maritim AMNI,Teknik Transportasi Laut,S1,06,1990/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-24,Masih berlaku
Universitas Islam Negeri Raden Mas Said Surakarta,Pendidikan Bahasa Arab,S2,PTAN,1982/SK/BAN-PT/Ak/M/V/2023,2023,Baik Sekali,2028-05-24,Masih berlaku
STAI Diniyah Pekanbaru,Pengembangan Masyarakat Islam,S1,PTAS,1988/SK/BAN-PT/Ak/S/V/2023,2023,Baik Sekali,2028-05-24,Masih berlaku
Universitas Malikussaleh,Agroekoteknologi,S2,PTN,1983/SK/BAN-PT/Ak/M/V/2023,2023,Baik Sekali,2028-05-24,Masih berlaku
Universitas Negeri Jakarta,Psikologi,S1,PTN,2004/SK/BAN-PT/Ak.Ppj/S/V/2023,2023,A,2028-03-21,Masih berlaku
Politeknik Siber Cerdika Internasional,Rekayasa Komputer Jaringan,D-IV,04,004/SK/LAM-INFOKOM/Ak.Min/STr/V/2023,2023,Baik,2025-05-25,Masih berlaku
Universitas Dharmas Indonesia,Pendidikan Matematika,S1,10,511/SK/LAMDIK/Ak/S/V/2023,2023,Baik Sekali,2028-02-02,Masih berlaku
Sekolah Tinggi Agama Islam Ma'arif Jambi,Pendidikan Islam Anak Usia Dini,S1,PTAS,507/SK/LAMDIK/Ak/S/V/2023,2023,Baik,2027-10-10,Masih berlaku
Sekolah Tinggi Agama Islam Ma'arif Jambi,Pendidikan Agama Islam,S1,PTAS,508/SK/LAMDIK/Ak/S/V/2023,2023,Baik Sekali,2027-12-27,Masih berlaku
Sekolah Tinggi Agama Islam Asshiddiqiyah Karawang,Manajemen Pendidikan Islam,S1,PTAS,23/SK/LAMDIK/Ak/S/I/2023,2023,Baik,2027-09-12,Masih berlaku
Akademi Keuangan Dan Perbankan Padang,Keuangan Dan Perbankan,D-III,10,261/DE/A.5/AR.10/III/2023,2023,Baik Sekali,2028-03-21,Masih berlaku
Sekolah Tinggi Agama Islam Islamic Centre Demak,Ilmu Al-Qur'an Dan Tafsir,S1,PTAS,2011/SK/BAN-PT/Ak-PNB/S/V/2023,2023,C,2024-05-07,40 hari lagi kadaluarsa
INSTITUT KESEHATAN DAN BISNIS ST. FATIMAH MAMUJU MAMUJU,KEBIDANAN,D-III,09,0296/LAM-PTKes/Akr/Dip/IV/2023,2023,Baik,2028-04-13,Masih berlaku
POLITEKNIK KESEHATAN KESUMA BANGSA BANDAR LAMPUNG,TEKNOLOGI LABORATORIUM MEDIS,-,02,0354/LAM-PTKes/Akr/Dip/V/2023,2023,Baik,2028-05-04,Masih berlaku
UNIVERSITAS RESPATI YOGYAKARTA YOGYAKARTA,FISIOTERAPI,D-III,05,0333/LAM-PTKes/Akr/Dip/V/2023,2023,BAIK SEKALI,2028-05-04,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN DIRGAHAYU SAMARINDA SAMARINDA,KEPERAWATAN,S1,11,0090/LAM-PTKes/Akr.PB/Sar/V/2023,2023,Baik,2024-08-15,140 hari lagi kadaluarsa
SEKOLAH TINGGI ILMU KESEHATAN PALUTA HUSADA PADANG LAWAS UTARA,ADMINISTRASI RUMAH SAKIT,S1,01,0095/LAM-PTKes/Akr.PB/Sar/V/2023,2023,Baik,2025-05-22,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN STELLA MARIS MAKASAR,ADMINISTRASI KESEHATAN,S1,09,0061/LAM-PTKes/Akr.PB/Sar/IV/2023,2023,Baik,2024-11-01,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN SUMBER WARAS JAKARTA,ADMINISTRASI KESEHATAN,S1,03,0093/LAM-PTKes/Akr.PSB/Sar/V/2023,2023,Baik,2025-05-22,Masih berlaku
UNIVERSITAS IBN KHALDUN BOGOR BOGOR,GIZI,S1,04,0044/LAM-PTKes/Akr.PB/Sar/III/2023,2023,Baik,2024-07-12,106 hari lagi kadaluarsa
UNIVERSITAS MBOJO BIMA BIMA,ADMINISTRASI KESEHATAN,S1,08,0094/LAM-PTKes/Akr.PB/Sar/V/2023,2023,Baik,2025-05-22,Masih berlaku
UNIVERSITAS NAZHATUT THULLAB AL-MUAFA SAMPANG SAMPANG,GIZI,S1,07,0096/LAM-PTKes/Akr.PB/Sar/V/2023,2023,Baik,2025-05-22,Masih berlaku
POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN SEMARANG SEMARANG,KEPERAWATAN,-,PTKL,0004/LAM-PTKes/Akr.Bd/Mag/V/2023,2023,Unggul,2028-05-04,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN MAKARIWO HALMAHERA HALMAHERA UTARA,KEBIDANAN,D-III,12,0344/LAM-PTKes/Akr/Dip/V/2023,2023,Baik,2028-05-04,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN RUSTIDA BANYUWANGI,KEBIDANAN,D-III,07,1053/LAM-PTKes/Akr/Dip/Khs/XII/2022,2022,BAIK SEKALI,2027-12-15,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN RUSTIDA BANYUWANGI,KEPERAWATAN,D-III,07,0034/LAM-PTKes/Akr/Dip/Khs/II/2021,2021,BAIK SEKALI,2026-02-25,Masih berlaku
Universitas Serambi Mekkah,Pendidikan Jasmani Kesehatan Dan Rekreasi,S1,13,390/SK/LAMDIK/Ak/S/III/2023,2023,Baik,2028-02-27,Masih berlaku
Universitas Muslim Indonesia,Ilmu Ekonomi,S2,09,432/DE/A.5/AR.10/V/2023,2023,Baik Sekali,2028-05-16,Masih berlaku
Politeknik Negeri Bandung,Akuntansi,D-IV,PTN,443/DE/A.5/AR.10/V/2023,2023,Baik Sekali,2028-05-19,Masih berlaku
Institut Shanti Bhuana,Kewirausahaan,S1,11,449/DE/A.5/AR.10/V/2023,2023,Baik Sekali,2028-05-19,Masih berlaku
Universitas Muhammadiyah Sukabumi,Manajemen Retail,S1,04,448/DE/A.5/AR.10/V/2023,2023,Baik Sekali,2028-05-19,Masih berlaku
Institut Teknologi Dan Bisnis Semarang,Akuntansi,S1,06,450/DE/A.5/AR.10/V/2023,2023,Baik,2028-05-19,Masih berlaku
STAI Diniyah Pekanbaru,Perbankan Syariah,S1,PTAS,451/DE/A.5/AR.10/V/2023,2023,Baik,2028-05-19,Masih berlaku
Universitas Muhammadiyah Bengkulu,Manajemen,S1,02,447/DE/A.5/AR.10/V/2023,2023,Baik Sekali,2028-05-19,Masih berlaku
Universitas Prof Dr Moestopo (Beragama),Manajemen,S1,03,446/DE/A.5/AR.10/V/2023,2023,Baik Sekali,2028-05-19,Masih berlaku
Universitas Muhammadiyah Tangerang,Bisnis Digital,S1,04,445/DE/A.5/AR.10/V/2023,2023,Baik Sekali,2028-05-19,Masih berlaku
Universitas Muhammadiyah Aceh,Manajemen,S1,13,452/DE/A.5/AR.10/V/2023,2023,Baik Sekali,2028-05-19,Masih berlaku
Sekolah Tinggi Ilmu Ekonomi Yapis Merauke,Keuangan Dan Perbankan,D-III,14,442/DE/A.5/AR.10/V/2023,2023,Baik,2028-05-19,Masih berlaku
Universitas Cenderawasih,Ilmu Ekonomi,S2,PTN,441/DE/A.5/AR.10/V/2023,2023,Baik Sekali,2028-05-19,Masih berlaku
Universitas Nahdlatul Ulama Surabaya,Akuntansi,S1,07,440/DE/A.5/AR.10/V/2023,2023,Unggul,2028-05-19,Masih berlaku
Sekolah Tinggi Ilmu Ekonomi Al-Anwar,Manajemen,S1,07,439/DE/A.5/AR.10/V/2023,2023,Baik,2028-05-19,Masih berlaku
Sekolah Tinggi Ilmu Ekonomi Cendekia Karya Utama,Manajemen,S1,06,438/DE/A.5/AR.10/V/2023,2023,Baik,2028-05-19,Masih berlaku
Institut Agama Islam Al-Qodiri Jember,Hukum Keluarga Islam (Ahwal Al Syakhshiyyah),S1,PTAS,2310/SK/BAN-PT/Ak-PNB/S/VI/2023,2023,Baik,2024-07-27,121 hari lagi kadaluarsa
UNIVERSITAS QAMARUL HUDA BADARUDDIN BAGU LOMBOK TENGAH,PEREKAM MEDIK DAN INFORMASI KESEHATAN,D-III,08,0352/LAM-PTKes/Akr/Dip/V/2023,2023,BAIK SEKALI,2028-05-04,Masih berlaku
Universitas Tanjungpura,Pendidikan Sejarah,S1,PTN,432/SK/LAMDIK/Ak/S/IV/2023,2023,Baik Sekali,2028-05-30,Masih berlaku
Universitas Ahmad Dahlan,Pendidikan Biologi,S1,05,473/SK/LAMDIK/Ak/S/IV/2023,2023,Unggul,2028-05-30,Masih berlaku
Universitas Pendidikan Indonesia,Pendidikan Bahasa Dan Budaya Sunda,S2,PTN,359/SK/LAMDIK/Ak/M/III/2023,2023,Unggul,2028-05-30,Masih berlaku
Universitas Katolik Widya Mandala Surabaya,Pendidikan Fisika,S1,07,413/SK/LAMDIK/Ak/S/III/2023,2023,Baik Sekali,2028-05-30,Masih berlaku
POLITEKNIK KESEHATAN YBA BANDUNG BANDUNG,TEKNOLOGI BANK DARAH,D-III,04,0092/LAM-PTKes/Akr.PB/Dip/V/2023,2023,Baik,2024-05-29,62 hari lagi kadaluarsa
UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA SURABAYA,GIZI,S1,PTAN,0091/LAM-PTKes/Akr.PB/Sar/III/2022,2022,Baik,2024-04-07,10 hari lagi kadaluarsa
Universitas Negeri Makassar,Ekonomi Pembangunan,S1,PTN,311/DE/A.5/AR.10/III/2023,2023,Baik Sekali,2028-03-28,Masih berlaku
Universitas Multimedia Nusantara Jakarta,Manajemen Teknologi,S2,03,2065/SK/BAN-PT/Akred-Itnl/M/V/2023,2023,Unggul,2028-03-21,Masih berlaku
Universitas Cenderawasih,Rekayasa Energi Terbarukan,S2,PTN,2053/SK/BAN-PT/Ak.P/M/V/2023,2023,Baik,2025-05-30,Masih berlaku
Universitas Muhammadiyah Makassar,Kehutanan,S1,09,2066/SK/BAN-PT/Ak/S/V/2023,2023,Unggul,2028-05-30,Masih berlaku
Universitas Muhammadiyah Bengkulu,Sosiologi,S1,02,2046/SK/BAN-PT/Ak.KP/S/V/2023,2023,Baik Sekali,2025-04-01,Masih berlaku
Sekolah Tinggi Teologi Baptis Medan,Teologi (Akademik),S1,PTAS,2048/SK/BAN-PT/Ak.KP/S/V/2023,2023,Baik Sekali,2027-11-22,Masih berlaku
Universitas Dian Nuswantoro,Sastra Jepang,S1,06,2045/SK/BAN-PT/Ak.KP/S/V/2023,2023,Unggul,2027-05-24,Masih berlaku
Universitas Kristen Indonesia Maluku,Hukum,S1,12,2021/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Sumatera Utara,Sastra Batak,S1,PTN,2044/SK/BAN-PT/Ak.KP/S/V/2023,2023,Baik Sekali,2026-12-28,Masih berlaku
Universitas Muslim Buton,Agribisnis,S1,09,2017/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Institut Teknologi Dan Kesehatan Ika Bina,Sistem Informasi,S1,01,2054/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-30,Masih berlaku
Institut Teknologi Dan Kesehatan Ika Bina,Teknologi Informasi,S1,01,2056/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-30,Masih berlaku
Institut Agama Islam Negeri Langsa,Sejarah Peradaban Islam,S1,PTAN,2068/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-30,Masih berlaku
Universitas Yapis Papua,Ilmu Pemerintahan,S1,14,2064/SK/BAN-PT/Ak.Ppj/S/V/2023,2023,B,2027-06-21,Masih berlaku
Institut Teknologi Dan Bisnis Yadika Pasuruan,Sistem Dan Teknologi Informasi,S1,07,2062/SK/BAN-PT/Ak-PNB/S/V/2023,2023,B,2026-11-25,Masih berlaku
Universitas Islam Negeri Profesor Kiai Haji Saifuddin Zuhri Purwokerto,Tasawuf Dan Psikoterapi,S1,PTAN,2069/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-30,Masih berlaku
Universitas Gunadarma,Ilmu Komunikasi,S3,03,2050/SK/BAN-PT/Ak.P/D/V/2023,2023,Baik,2025-05-30,Masih berlaku
Universitas Ivet,Pendidikan Guru Madrasah Ibtidaiyah,S1,06,2055/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-30,Masih berlaku
Sekolah Tinggi Agama Islam Al Mujtama Pamekasan,Pendidikan Islam Anak Usia Dini,S1,PTAS,2052/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-30,Masih berlaku
Universitas Presiden,Arsitektur,S1,04,2049/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-30,Masih berlaku
Universitas Alkhairaat,Kewirausahaan,S1,16,2051/SK/BAN-PT/Ak.P/S/V/2023,2023,Baik,2025-05-30,Masih berlaku
Universitas Mahendradatta,Manajemen Inovasi,S2,08,2067/SK/BAN-PT/Ak.P/M/V/2023,2023,Baik,2025-05-30,Masih berlaku
Politeknik Negeri Bandung,Teknik Konservasi Energi,D-IV,PTN,2042/SK/BAN-PT/Ak/STr/V/2023,2023,Baik Sekali,2028-05-30,Masih berlaku
Sekolah Tinggi Agama Islam Al Falah Pamekasan,Bimbingan Dan Konseling Islam,S1,PTAS,2019/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Gadjah Mada,Doktor Ilmu Ketahanan Nasional,S3,PTN,2020/SK/BAN-PT/Ak/D/V/2023,2023,Baik Sekali,2028-05-30,Masih berlaku
Politeknik Negeri Banjarmasin,Teknologi Rekayasa Pembangkit Energi,D-IV,PTN,2036/SK/BAN-PT/Ak/STr/V/2023,2023,Baik,2028-05-30,Masih berlaku
Sekolah Tinggi Agama Islam Pangeran Dharma Kusuma Segeran Indramayu,Pendidikan Islam Anak Usia Dini,S1,PTAS,2027/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
STIT Al-Amin Indramayu,Pendidikan Guru Madrasah Ibtidaiyah,S1,PTAS,2040/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Sekolah Tinggi Teologi Kristus Alfa Omega,Musik Gereja,S1,PTAS,2026/SK/BAN-PT/Ak/S/V/2023,2023,Baik Sekali,2028-05-30,Masih berlaku
Universitas Sulawesi Tenggara,Pendidikan Guru Pendidikan Anak Usia Dini,S1,09,2028/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
STKIP Pelita Nusantara Buton,Pendidikan Matematika,S1,09,2031/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas An Nuur,Ilmu Komputer,S1,06,2023/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Sekolah Tinggi Ekonomi Dan Bisnis Islam Persatuan Umat Islam Bogor Jawa Barat,Ekonomi Syariah,S1,PTAS,2070/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Islam Zainul Hasan Genggong Probolinggo,Tadris IPS,S1,PTAS,2059/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Sekolah Tinggi Agama Islam Aceh Tamiang,Psikologi Islam,S1,PTAS,2032/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Muhammadiyah Makassar,Informatika,S1,09,2024/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
STEI Bina Cipta Madani,Akuntansi Syari`ah,S1,PTAS,2018/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Pasifik Morotai,Matematika,S1,12,2025/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Megou Pak Tulang Bawang,Teknik Sipil,S1,02,2041/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Sekolah Tinggi Agama Islam Mulia Astuti Wonogiri Jawa Tengah,Pendidikan Agama Islam,S1,PTAS,2039/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Sekolah Tinggi Agama Islam Mulia Astuti Wonogiri Jawa Tengah,Siyasah Syariah (Hukum Tata Negara),S1,PTAS,2033/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Institut Agama Islam Negeri Padangsidimpuan,Tadris Fisika,S1,PTAN,2034/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Politeknik Elektronika Negeri Surabaya,Teknik Informatika Dan Komputer,S2,PTN,2035/SK/BAN-PT/Ak/M/V/2023,2023,Baik Sekali,2028-05-30,Masih berlaku
Universitas Triatma Mulya,Teknik Elektro K Jembrana,S1,08,2060/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Tribuana Kalabahi,Matematika,S1,15,2037/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Wahidiyah,Pendidikan Matematika,S1,07,2061/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Nahdlatul Ulama Blitar,Ilmu Al-Quran Dan Tafsir,S1,07,2022/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Universitas Pembinaan Masyarakat Indonesia,Pendidikan Jasmani Kesehatan Dan Rekreasi,S1,01,2030/SK/BAN-PT/Ak/S/V/2023,2023,Baik,2028-05-30,Masih berlaku
Akademi Maritim Djadajat,Nautika,D-III,03,2038/SK/BAN-PT/Ak/D3/V/2023,2023,Baik,2028-05-30,Masih berlaku
STAI Dr. KH. EZ. Muttaqien Purwakarta,Pendidikan Agama Islam,S2,PTAS,2029/SK/BAN-PT/Ak/M/V/2023,2023,Baik,2028-05-30,Masih berlaku
UNIVERSITAS HASANUDDIN MAKASSAR,KEDOKTERAN JIWA,Spesialis,PTN,0368/LAM-PTKes/Akr/Spe/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS INDONESIA JAKARTA,KEDOKTERAN PENERBANGAN,Spesialis,PTN,0369/LAM-PTKes/Akr/Spe/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
Universitas Indonesia,Teknik Elektro,S1,PTN,0049/SK/LAM Teknik/PYT/VI/2023,2022,Unggul,2025-03-31,Masih berlaku
Universitas Andalas,Teknik Lingkungan,S1,PTN,0050/SK/LAM Teknik/PYT/VI/2023,2023,Unggul,2026-03-31,Masih berlaku
Universitas Katolik Parahyangan,Teknik Kimia,S1,04,0052/SK/LAM Teknik/PYT/VI/2023,2022,Unggul,2028-03-31,Masih berlaku
Universitas Kristen Petra,Teknik Elektro,S1,07,0051/SK/LAM Teknik/PYT/VI/2023,2023,Unggul,2026-03-31,Masih berlaku
POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN SEMARANG SEMARANG,KEPERAWATAN (KAMPUS PURWOKERTO),D-III,PTKL,0377/LAM-PTKes/Akr/Dip/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN SEMARANG SEMARANG,KEPERAWATAN (KAMPUS PEKALONGAN),D-III,PTKL,0382/LAM-PTKes/Akr/Dip/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS MUSLIM INDONESIA MAKASSAR,KEDOKTERAN,S1,09,0364/LAM-PTKes/Akr/Sar/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS MUSLIM INDONESIA MAKASSAR,DOKTER,Profesi,09,0365/LAM-PTKes/Akr/Pro/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS SUMATERA UTARA MEDAN,PERIODONSIA,Spesialis,PTN,0376/LAM-PTKes/Akr/Spe/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
AKADEMI KEPERAWATAN KERIS HUSADA JAKARTA,KEPERAWATAN,D-III,03,0384/LAM-PTKes/Akr/Dip/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
AKADEMI KEPERAWATAN KESDAM ISKANDAR MUDA BANDA ACEH BANDA ACEH,KEPERAWATAN,D-III,13,0379/LAM-PTKes/Akr/Dip/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
INSTITUT ILMU KESEHATAN PELAMONIA KESDAM XIV/HASANUDDIN MAKASSAR,KEPERAWATAN,D-III,09,0103/LAM-PTKes/Akr/Dip/II/2023,2023,Baik Sekali,2028-02-09,Masih berlaku
INSTITUT SAINS TEKNOLOGI DAN KESEHATAN INSAN CENDEKIA HUSADA BOJONEGORO BOJONEGORO,KEBIDANAN,D-III,07,0396/LAM-PTKes/Akr/Dip/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN PONTIANAK PONTIANAK,TEKNOLOGI LABORATORIUM MEDIS,-,PTKL,0575/LAM-PTKes/Akr/Dip/XII/2020,2020,B,2025-12-03,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN MASYARAKAT NUSANTARA PALEMBANG,KESEHATAN MASYARAKAT,S1,02,0409/LAM-PTKes/Akr/Sar/V/2023,2023,Baik,2028-05-25,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN NAMIRA MADINA PANYABUNGAN,KEBIDANAN,D-III,01,0401/LAM-PTKes/Akr/Dip/V/2023,2023,Baik,2028-05-25,Masih berlaku
UNIVERSITAS AIRLANGGA SURABAYA,SAINS VETERINER,S3,PTN,0374/LAM-PTKes/Akr/Dok/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS ANDALAS PADANG,ILMU KESEHATAN MASYARAKAT,S3,PTN,0411/LAM-PTKes/Akr/Dok/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS ESA UNGGUL JAKARTA,ADMINISTRASI RUMAH SAKIT,S2,03,0414/LAM-PTKes/Akr/Mag/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS GADJAH MADA YOGYAKARTA,OBSTETRI DAN GINEKOLOGI,Spesialis,PTN,0366/LAM-PTKes/Akr/Spe/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS GADJAH MADA YOGYAKARTA,ILMU KESEHATAN TELINGA HIDUNG TENGGOROK BEDAH KEPALA DAN LEHER,Spesialis,PTN,0367/LAM-PTKes/Akr/Spe/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS LAMBUNG MANGKURAT BANJARMASIN,DOKTER,-,PTN,0357/LAM-PTKes/Akr/Pro/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS MALIKUSSALEH ACEH UTARA,KEDOKTERAN,S1,PTN,0359/LAM-PTKes/Akr/Sar/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
UNIVERSITAS MALIKUSSALEH ACEH UTARA,DOKTER,-,PTN,0360/LAM-PTKes/Akr/Pro/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
UNIVERSITAS MUHAMMADIYAH MATARAM MATARAM,FARMASI,D-III,08,0404/LAM-PTKes/Akr/Dip/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
UNIVERSITAS MUHAMMADIYAH PONTIANAK PONTIANAK,KESEHATAN MASYARAKAT K. SINTANG,S1,11,0410/LAM-PTKes/Akr/Sar/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
UNIVERSITAS MUHAMMADIYAH PURWOKERTO PURWOKERTO,KEBIDANAN,S1,06,0397/LAM-PTKes/Akr/Sar/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
UNIVERSITAS MUHAMMADIYAH PURWOKERTO PURWOKERTO,BIDAN,-,06,0398/LAM-PTKes/Akr/Pro/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
UNIVERSITAS NASIONAL JAKARTA,KEBIDANAN,S1,03,0048/LAM-PTKes/Akr/Sar/Khs/I/2022,2022,BAIK SEKALI,2027-01-27,Masih berlaku
UNIVERSITAS PADJADJARAN BANDUNG,ILMU KEDOKTERAN DASAR,S2,PTN,0373/LAM-PTKes/Akr/Mag/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
UNIVERSITAS PRIMA INDONESIA MEDAN,KEPERAWATAN,S1,01,0390/LAM-PTKes/Akr/Sar/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
UNIVERSITAS PRIMA INDONESIA MEDAN,NERS,Profesi,01,0391/LAM-PTKes/Akr/Pro/V/2023,2023,BAIK SEKALI,2028-05-25,Masih berlaku
UNIVERSITAS UDAYANA DENPASAR,DERMATOLOGI DAN VENEREOLOGI,Spesialis,PTN,0370/LAM-PTKes/Akr/Spe/V/2023,2023,UNGGUL,2028-05-25,Masih berlaku
